28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 27
12.5, 0
15.625, 24
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 8
56.25, 8
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 0
81.25, 8
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 19
15.625, 8
18.75, 25
21.875, 16
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 8
65.625, 0
68.75, 0
71.875, 0
75.0, 0
78.125, 8
81.25, 8
84.375, 0
87.5, 8
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 25
12.5, 19
15.625, 30
18.75, 19
21.875, 24
25.0, 0
28.125, 16
31.25, 0
34.375, 0
37.5, 8
40.625, 19
43.75, 0
46.875, 19
50.0, 0
53.125, 8
56.25, 19
59.375, 8
62.5, 16
65.625, 19
68.75, 24
71.875, 8
75.0, 0
78.125, 8
81.25, 8
84.375, 8
87.5, 19
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 0
9.375, 27
12.5, 16
15.625, 30
18.75, 0
21.875, 19
25.0, 0
28.125, 0
31.25, 0
34.375, 0
37.5, 19
40.625, 8
43.75, 0
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 8
65.625, 0
68.75, 0
71.875, 0
75.0, 0
78.125, 0
81.25, 0
84.375, 8
87.5, 8
90.625, 8
93.75, 0
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 35
12.5, 16
15.625, 19
18.75, 27
21.875, 25
25.0, 0
28.125, 24
31.25, 19
34.375, 0
37.5, 19
40.625, 19
43.75, 19
46.875, 19
50.0, 0
53.125, 8
56.25, 0
59.375, 0
62.5, 0
65.625, 19
68.75, 8
71.875, 0
75.0, 0
78.125, 0
81.25, 8
84.375, 0
87.5, 8
90.625, 8
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 27
12.5, 0
15.625, 24
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 8
56.25, 8
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 0
81.25, 8
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 79
6.25, 0
9.375, 25
12.5, 8
15.625, 30
18.75, 0
21.875, 19
25.0, 0
28.125, 16
31.25, 0
34.375, 0
37.5, 0
40.625, 19
43.75, 0
46.875, 19
50.0, 0
53.125, 8
56.25, 8
59.375, 8
62.5, 0
65.625, 19
68.75, 8
71.875, 8
75.0, 0
78.125, 8
81.25, 8
84.375, 8
87.5, 8
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 30
12.5, 0
15.625, 24
18.75, 16
21.875, 27
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 8
56.25, 8
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 30
12.5, 0
15.625, 8
18.75, 19
21.875, 24
25.0, 0
28.125, 0
31.25, 0
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 0
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 79
6.25, 16
9.375, 27
12.5, 0
15.625, 24
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 8
56.25, 8
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 0
81.25, 8
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 33
12.5, 0
15.625, 19
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 8
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 25
12.5, 0
15.625, 30
18.75, 16
21.875, 19
25.0, 0
28.125, 0
31.25, 19
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 8
59.375, 8
62.5, 0
65.625, 8
68.75, 8
71.875, 8
75.0, 0
78.125, 0
81.25, 8
84.375, 8
87.5, 0
90.625, 8
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 27
12.5, 0
15.625, 8
18.75, 27
21.875, 16
25.0, 0
28.125, 0
31.25, 8
34.375, 0
37.5, 0
40.625, 0
43.75, 19
46.875, 16
50.0, 0
53.125, 0
56.25, 0
59.375, 0
62.5, 0
65.625, 0
68.75, 8
71.875, 0
75.0, 0
78.125, 8
81.25, 0
84.375, 0
87.5, 0
90.625, 0
93.75, 8
96.875, 0
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
53.125, 0
56.25, 0
59.375, 8
62.5, 0
65.625, 0
68.75, 8
71.875, 19
75.0, 0
78.125, 8
81.25, 0
84.375, 19
87.5, 0
90.625, 0
93.75, 8
96.875, 8
3.125, 80
6.25, 16
9.375, 30
12.5, 8
15.625, 8
18.75, 27
21.875, 24
25.0, 0
28.125, 0
31.25, 8
34.375, 24
37.5, 0
40.625, 0
43.75, 19
46.875, 19
50.0, 0
